Date,DHI,LEN,Signal,Lagged Signal,Spread Return,Strategy Return,Cumulative Return
2023-12-27 00:00:00-05:00,0.006876796287037104,0.007395095409936117,0,0.0,-0.0005182991228990129,-0.0,0.9867016852348419
2023-12-28 00:00:00-05:00,0.0015146464902331576,-0.000804166844832293,0,0.0,0.0023188133350654505,0.0,0.9867016852348419
2023-12-29 00:00:00-05:00,0.0,-0.0009389057820611882,0,0.0,0.0009389057820611882,0.0,0.9867016852348419
2024-01-02 00:00:00-05:00,-0.013914120002007785,-0.010657714207200727,0,0.0,-0.0032564057948070574,-0.0,0.9867016852348419
2024-01-03 00:00:00-05:00,-0.012960701442361479,-0.012281927213392762,0,0.0,-0.0006787742289687173,-0.0,0.9867016852348419
2024-01-04 00:00:00-05:00,-0.001758721423891946,-0.004058619913591091,0,0.0,0.002299898489699145,0.0,0.9867016852348419
2024-01-05 00:00:00-05:00,0.006344364657134302,0.008237810525704223,0,0.0,-0.0018934458685699214,-0.0,0.9867016852348419
2024-01-08 00:00:00-05:00,0.02426099577719824,0.020570454785130286,0,0.0,0.0036905409920679547,0.0,0.9867016852348419
2024-01-09 00:00:00-05:00,-0.0034205710039686642,-0.007731999907071273,0,0.0,0.004311428903102609,0.0,0.9867016852348419
2024-01-10 00:00:00-05:00,0.018023399586191435,0.03443013233130662,0,0.0,-0.01640673274511519,-0.0,0.9867016852348419
2024-01-11 00:00:00-05:00,0.0029723194269145174,0.011991810540872186,0,0.0,-0.009019491113957669,-0.0,0.9867016852348419
2024-01-12 00:00:00-05:00,-0.0068631159844747295,-0.022480228835018656,0,0.0,0.015617112850543926,0.0,0.9867016852348419
2024-01-16 00:00:00-05:00,-0.006060285618744184,-0.008271298819278563,0,0.0,0.0022110132005343794,0.0,0.9867016852348419
2024-01-17 00:00:00-05:00,-0.006755061748659818,-0.00599807386429649,0,0.0,-0.000756987884363328,-0.0,0.9867016852348419
2024-01-18 00:00:00-05:00,0.0037436163639207507,0.004801312584767234,0,0.0,-0.0010576962208464834,-0.0,0.9867016852348419
2024-01-19 00:00:00-05:00,0.017997518158612436,0.00986341474468334,0,0.0,0.008134103413929096,0.0,0.9867016852348419
2024-01-22 00:00:00-05:00,0.01533574447381977,0.02253580414740364,0,0.0,-0.007200059673583871,-0.0,0.9867016852348419
2024-01-23 00:00:00-05:00,-0.09694112056160611,-0.05072744478219544,1,0.0,-0.04621367577941068,-0.0,0.9867016852348419
2024-01-24 00:00:00-05:00,-0.027769820150983882,-0.016877216611811945,0,1.0,-0.010892603539171937,-0.010892603539171937,0.9759539349661459
2024-01-25 00:00:00-05:00,0.016810919276356452,0.027190471097938488,0,0.0,-0.010379551821582036,-0.0,0.9759539349661459
2024-01-26 00:00:00-05:00,-0.007586940723858567,-0.004974838785024037,0,0.0,-0.0026121019388345304,-0.0,0.9759539349661459
2024-01-29 00:00:00-05:00,-0.002137428596984859,0.007988079410390658,0,0.0,-0.010125508007375517,-0.0,0.9759539349661459
2024-01-30 00:00:00-05:00,0.02159097882443162,0.00997877970495278,0,0.0,0.01161219911947884,0.0,0.9759539349661459
2024-01-31 00:00:00-05:00,-0.0024458937313125554,-0.008108600157851512,0,0.0,0.005662706426538957,0.0,0.9759539349661459
2024-02-01 00:00:00-05:00,0.03045975555701142,0.02686321734073287,0,0.0,0.0035965382162785504,0.0,0.9759539349661459
2024-02-02 00:00:00-05:00,-0.002990841783707802,0.0005195382034105491,0,0.0,-0.003510379987118351,-0.0,0.9759539349661459
2024-02-05 00:00:00-05:00,-0.009320953488308033,-0.009852984993086565,0,0.0,0.000532031504778532,0.0,0.9759539349661459
2024-02-06 00:00:00-05:00,-0.015264235313938836,-0.010282115656990708,0,0.0,-0.004982119656948128,-0.0,0.9759539349661459
2024-02-07 00:00:00-05:00,0.011193602521032053,0.011527228936862163,0,0.0,-0.00033362641583011,-0.0,0.9759539349661459
2024-02-08 00:00:00-05:00,-0.0004150064909001154,0.003921970141486501,0,0.0,-0.004336976632386616,-0.0,0.9759539349661459
2024-02-09 00:00:00-05:00,0.0022798209839239975,-0.0017629676862495115,0,0.0,0.004042788670173509,0.0,0.9759539349661459
2024-02-12 00:00:00-05:00,0.022989491574289273,0.031456609381126655,0,0.0,-0.008467117806837381,-0.0,0.9759539349661459
2024-02-13 00:00:00-05:00,-0.04067311662741398,-0.04025227652462103,1,0.0,-0.0004208401027929465,-0.0,0.9759539349661459
2024-02-14 00:00:00-05:00,0.021746901669311057,0.014335089647647067,0,1.0,0.00741181202166399,0.00741181202166399,0.9831875220739182
2024-02-15 00:00:00-05:00,-0.0008249576318893971,0.0021423597143355204,0,0.0,-0.0029673173462249174,-0.0,0.9831875220739182
2024-02-16 00:00:00-05:00,-0.02867815502061763,-0.026149556885559467,0,0.0,-0.0025285981350581625,-0.0,0.9831875220739182
2024-02-20 00:00:00-05:00,0.01545294121928433,0.005112625757229683,0,0.0,0.010340315462054647,0.0,0.9831875220739182
